ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,ax3,ay3,az3,gx3,gy3,gz3,ax4,ay4,az4,gx4,gy4,gz4,ax5,ay5,az5,gx5,gy5,gz5,ax6,ay6,az6,gx6,gy6,gz6,ax7,ay7,az7,gx7,gy7,gz7,ax8,ay8,az8,gx8,gy8,gz8,ax9,ay9,az9,gx9,gy9,gz9,ax10,ay10,az10,gx10,gy10,gz10,ax11,ay11,az11,gx11,gy11,gz11,ax12,ay12,az12,gx12,gy12,gz12,ax13,ay13,az13,gx13,gy13,gz13,ax14,ay14,az14,gx14,gy14,gz14,label
1.08,2.34,4.12,-24.5,-79.56,-19.25,1.0,4.21,-0.72,-4.31,-123.5,29.12,-0.18,4.01,-1.23,19.37,-110.5,75.0,-1.31,1.78,0.55,37.38,-66.69,105.5,-3.03,0.22,-0.62,26.87,-64.87,119.62,-3.13,-0.7,-1.81,33.56,-23.12,104.63,-3.68,0.3,-2.51,38.25,56.13,70.0,-2.87,1.0,-2.4,45.25,110.0,57.19,-2.75,-0.36,-1.23,-28.87,173.56,27.44,-0.15,-2.68,2.58,-79.44,236.87,-11.19,-2.77,-0.7,7.21,-40.44,37.38,46.63,2.32,-1.44,3.27,-35.56,-96.0,80.62,1.43,0.72,-1.11,8.13,-92.62,100.87,2.31,-0.37,-3.24,10.75,-38.69,119.13,2.02,1.35,-0.79,66.44,37.13,104.81,noInteraction
1.0,4.21,-0.72,-4.31,-123.5,29.12,-0.18,4.01,-1.23,19.37,-110.5,75.0,-1.31,1.78,0.55,37.38,-66.69,105.5,-3.03,0.22,-0.62,26.87,-64.87,119.62,-3.13,-0.7,-1.81,33.56,-23.12,104.63,-3.68,0.3,-2.51,38.25,56.13,70.0,-2.87,1.0,-2.4,45.25,110.0,57.19,-2.75,-0.36,-1.23,-28.87,173.56,27.44,-0.15,-2.68,2.58,-79.44,236.87,-11.19,-2.77,-0.7,7.21,-40.44,37.38,46.63,2.32,-1.44,3.27,-35.56,-96.0,80.62,1.43,0.72,-1.11,8.13,-92.62,100.87,2.31,-0.37,-3.24,10.75,-38.69,119.13,2.02,1.35,-0.79,66.44,37.13,104.81,-0.94,-2.89,4.62,198.31,67.94,183.37,noInteraction
-0.18,4.01,-1.23,19.37,-110.5,75.0,-1.31,1.78,0.55,37.38,-66.69,105.5,-3.03,0.22,-0.62,26.87,-64.87,119.62,-3.13,-0.7,-1.81,33.56,-23.12,104.63,-3.68,0.3,-2.51,38.25,56.13,70.0,-2.87,1.0,-2.4,45.25,110.0,57.19,-2.75,-0.36,-1.23,-28.87,173.56,27.44,-0.15,-2.68,2.58,-79.44,236.87,-11.19,-2.77,-0.7,7.21,-40.44,37.38,46.63,2.32,-1.44,3.27,-35.56,-96.0,80.62,1.43,0.72,-1.11,8.13,-92.62,100.87,2.31,-0.37,-3.24,10.75,-38.69,119.13,2.02,1.35,-0.79,66.44,37.13,104.81,-0.94,-2.89,4.62,198.31,67.94,183.37,-3.77,3.72,2.99,98.62,20.06,143.56,noInteraction
-1.31,1.78,0.55,37.38,-66.69,105.5,-3.03,0.22,-0.62,26.87,-64.87,119.62,-3.13,-0.7,-1.81,33.56,-23.12,104.63,-3.68,0.3,-2.51,38.25,56.13,70.0,-2.87,1.0,-2.4,45.25,110.0,57.19,-2.75,-0.36,-1.23,-28.87,173.56,27.44,-0.15,-2.68,2.58,-79.44,236.87,-11.19,-2.77,-0.7,7.21,-40.44,37.38,46.63,2.32,-1.44,3.27,-35.56,-96.0,80.62,1.43,0.72,-1.11,8.13,-92.62,100.87,2.31,-0.37,-3.24,10.75,-38.69,119.13,2.02,1.35,-0.79,66.44,37.13,104.81,-0.94,-2.89,4.62,198.31,67.94,183.37,-3.77,3.72,2.99,98.62,20.06,143.56,-2.62,-1.46,0.99,-2.0,-46.44,143.31,noInteraction
-3.03,0.22,-0.62,26.87,-64.87,119.62,-3.13,-0.7,-1.81,33.56,-23.12,104.63,-3.68,0.3,-2.51,38.25,56.13,70.0,-2.87,1.0,-2.4,45.25,110.0,57.19,-2.75,-0.36,-1.23,-28.87,173.56,27.44,-0.15,-2.68,2.58,-79.44,236.87,-11.19,-2.77,-0.7,7.21,-40.44,37.38,46.63,2.32,-1.44,3.27,-35.56,-96.0,80.62,1.43,0.72,-1.11,8.13,-92.62,100.87,2.31,-0.37,-3.24,10.75,-38.69,119.13,2.02,1.35,-0.79,66.44,37.13,104.81,-0.94,-2.89,4.62,198.31,67.94,183.37,-3.77,3.72,2.99,98.62,20.06,143.56,-2.62,-1.46,0.99,-2.0,-46.44,143.31,-1.14,-0.87,-0.21,-97.19,-68.0,140.31,noInteraction
-3.13,-0.7,-1.81,33.56,-23.12,104.63,-3.68,0.3,-2.51,38.25,56.13,70.0,-2.87,1.0,-2.4,45.25,110.0,57.19,-2.75,-0.36,-1.23,-28.87,173.56,27.44,-0.15,-2.68,2.58,-79.44,236.87,-11.19,-2.77,-0.7,7.21,-40.44,37.38,46.63,2.32,-1.44,3.27,-35.56,-96.0,80.62,1.43,0.72,-1.11,8.13,-92.62,100.87,2.31,-0.37,-3.24,10.75,-38.69,119.13,2.02,1.35,-0.79,66.44,37.13,104.81,-0.94,-2.89,4.62,198.31,67.94,183.37,-3.77,3.72,2.99,98.62,20.06,143.56,-2.62,-1.46,0.99,-2.0,-46.44,143.31,-1.14,-0.87,-0.21,-97.19,-68.0,140.31,-0.58,-0.88,-0.35,-121.5,-88.5,114.31,noInteraction
-3.68,0.3,-2.51,38.25,56.13,70.0,-2.87,1.0,-2.4,45.25,110.0,57.19,-2.75,-0.36,-1.23,-28.87,173.56,27.44,-0.15,-2.68,2.58,-79.44,236.87,-11.19,-2.77,-0.7,7.21,-40.44,37.38,46.63,2.32,-1.44,3.27,-35.56,-96.0,80.62,1.43,0.72,-1.11,8.13,-92.62,100.87,2.31,-0.37,-3.24,10.75,-38.69,119.13,2.02,1.35,-0.79,66.44,37.13,104.81,-0.94,-2.89,4.62,198.31,67.94,183.37,-3.77,3.72,2.99,98.62,20.06,143.56,-2.62,-1.46,0.99,-2.0,-46.44,143.31,-1.14,-0.87,-0.21,-97.19,-68.0,140.31,-0.58,-0.88,-0.35,-121.5,-88.5,114.31,-0.22,-2.29,0.79,-125.5,-64.5,85.06,noInteraction
-2.87,1.0,-2.4,45.25,110.0,57.19,-2.75,-0.36,-1.23,-28.87,173.56,27.44,-0.15,-2.68,2.58,-79.44,236.87,-11.19,-2.77,-0.7,7.21,-40.44,37.38,46.63,2.32,-1.44,3.27,-35.56,-96.0,80.62,1.43,0.72,-1.11,8.13,-92.62,100.87,2.31,-0.37,-3.24,10.75,-38.69,119.13,2.02,1.35,-0.79,66.44,37.13,104.81,-0.94,-2.89,4.62,198.31,67.94,183.37,-3.77,3.72,2.99,98.62,20.06,143.56,-2.62,-1.46,0.99,-2.0,-46.44,143.31,-1.14,-0.87,-0.21,-97.19,-68.0,140.31,-0.58,-0.88,-0.35,-121.5,-88.5,114.31,-0.22,-2.29,0.79,-125.5,-64.5,85.06,-1.76,-2.11,-0.94,-87.44,-56.25,105.0,noInteraction
-2.75,-0.36,-1.23,-28.87,173.56,27.44,-0.15,-2.68,2.58,-79.44,236.87,-11.19,-2.77,-0.7,7.21,-40.44,37.38,46.63,2.32,-1.44,3.27,-35.56,-96.0,80.62,1.43,0.72,-1.11,8.13,-92.62,100.87,2.31,-0.37,-3.24,10.75,-38.69,119.13,2.02,1.35,-0.79,66.44,37.13,104.81,-0.94,-2.89,4.62,198.31,67.94,183.37,-3.77,3.72,2.99,98.62,20.06,143.56,-2.62,-1.46,0.99,-2.0,-46.44,143.31,-1.14,-0.87,-0.21,-97.19,-68.0,140.31,-0.58,-0.88,-0.35,-121.5,-88.5,114.31,-0.22,-2.29,0.79,-125.5,-64.5,85.06,-1.76,-2.11,-0.94,-87.44,-56.25,105.0,-1.21,-2.34,-2.16,-40.75,-34.44,137.25,noInteraction
-0.15,-2.68,2.58,-79.44,236.87,-11.19,-2.77,-0.7,7.21,-40.44,37.38,46.63,2.32,-1.44,3.27,-35.56,-96.0,80.62,1.43,0.72,-1.11,8.13,-92.62,100.87,2.31,-0.37,-3.24,10.75,-38.69,119.13,2.02,1.35,-0.79,66.44,37.13,104.81,-0.94,-2.89,4.62,198.31,67.94,183.37,-3.77,3.72,2.99,98.62,20.06,143.56,-2.62,-1.46,0.99,-2.0,-46.44,143.31,-1.14,-0.87,-0.21,-97.19,-68.0,140.31,-0.58,-0.88,-0.35,-121.5,-88.5,114.31,-0.22,-2.29,0.79,-125.5,-64.5,85.06,-1.76,-2.11,-0.94,-87.44,-56.25,105.0,-1.21,-2.34,-2.16,-40.75,-34.44,137.25,-2.44,-1.83,-2.54,-36.0,-19.75,127.12,noInteraction
-2.77,-0.7,7.21,-40.44,37.38,46.63,2.32,-1.44,3.27,-35.56,-96.0,80.62,1.43,0.72,-1.11,8.13,-92.62,100.87,2.31,-0.37,-3.24,10.75,-38.69,119.13,2.02,1.35,-0.79,66.44,37.13,104.81,-0.94,-2.89,4.62,198.31,67.94,183.37,-3.77,3.72,2.99,98.62,20.06,143.56,-2.62,-1.46,0.99,-2.0,-46.44,143.31,-1.14,-0.87,-0.21,-97.19,-68.0,140.31,-0.58,-0.88,-0.35,-121.5,-88.5,114.31,-0.22,-2.29,0.79,-125.5,-64.5,85.06,-1.76,-2.11,-0.94,-87.44,-56.25,105.0,-1.21,-2.34,-2.16,-40.75,-34.44,137.25,-2.44,-1.83,-2.54,-36.0,-19.75,127.12,-0.54,-2.69,0.67,-36.06,-43.38,50.19,noInteraction
2.32,-1.44,3.27,-35.56,-96.0,80.62,1.43,0.72,-1.11,8.13,-92.62,100.87,2.31,-0.37,-3.24,10.75,-38.69,119.13,2.02,1.35,-0.79,66.44,37.13,104.81,-0.94,-2.89,4.62,198.31,67.94,183.37,-3.77,3.72,2.99,98.62,20.06,143.56,-2.62,-1.46,0.99,-2.0,-46.44,143.31,-1.14,-0.87,-0.21,-97.19,-68.0,140.31,-0.58,-0.88,-0.35,-121.5,-88.5,114.31,-0.22,-2.29,0.79,-125.5,-64.5,85.06,-1.76,-2.11,-0.94,-87.44,-56.25,105.0,-1.21,-2.34,-2.16,-40.75,-34.44,137.25,-2.44,-1.83,-2.54,-36.0,-19.75,127.12,-0.54,-2.69,0.67,-36.06,-43.38,50.19,2.16,-2.92,0.38,-9.13,-61.25,33.5,noInteraction
1.43,0.72,-1.11,8.13,-92.62,100.87,2.31,-0.37,-3.24,10.75,-38.69,119.13,2.02,1.35,-0.79,66.44,37.13,104.81,-0.94,-2.89,4.62,198.31,67.94,183.37,-3.77,3.72,2.99,98.62,20.06,143.56,-2.62,-1.46,0.99,-2.0,-46.44,143.31,-1.14,-0.87,-0.21,-97.19,-68.0,140.31,-0.58,-0.88,-0.35,-121.5,-88.5,114.31,-0.22,-2.29,0.79,-125.5,-64.5,85.06,-1.76,-2.11,-0.94,-87.44,-56.25,105.0,-1.21,-2.34,-2.16,-40.75,-34.44,137.25,-2.44,-1.83,-2.54,-36.0,-19.75,127.12,-0.54,-2.69,0.67,-36.06,-43.38,50.19,2.16,-2.92,0.38,-9.13,-61.25,33.5,0.35,-0.22,0.47,-24.5,-33.81,44.94,noInteraction
2.31,-0.37,-3.24,10.75,-38.69,119.13,2.02,1.35,-0.79,66.44,37.13,104.81,-0.94,-2.89,4.62,198.31,67.94,183.37,-3.77,3.72,2.99,98.62,20.06,143.56,-2.62,-1.46,0.99,-2.0,-46.44,143.31,-1.14,-0.87,-0.21,-97.19,-68.0,140.31,-0.58,-0.88,-0.35,-121.5,-88.5,114.31,-0.22,-2.29,0.79,-125.5,-64.5,85.06,-1.76,-2.11,-0.94,-87.44,-56.25,105.0,-1.21,-2.34,-2.16,-40.75,-34.44,137.25,-2.44,-1.83,-2.54,-36.0,-19.75,127.12,-0.54,-2.69,0.67,-36.06,-43.38,50.19,2.16,-2.92,0.38,-9.13,-61.25,33.5,0.35,-0.22,0.47,-24.5,-33.81,44.94,0.17,0.87,-0.54,27.0,-16.75,56.19,noInteraction
2.02,1.35,-0.79,66.44,37.13,104.81,-0.94,-2.89,4.62,198.31,67.94,183.37,-3.77,3.72,2.99,98.62,20.06,143.56,-2.62,-1.46,0.99,-2.0,-46.44,143.31,-1.14,-0.87,-0.21,-97.19,-68.0,140.31,-0.58,-0.88,-0.35,-121.5,-88.5,114.31,-0.22,-2.29,0.79,-125.5,-64.5,85.06,-1.76,-2.11,-0.94,-87.44,-56.25,105.0,-1.21,-2.34,-2.16,-40.75,-34.44,137.25,-2.44,-1.83,-2.54,-36.0,-19.75,127.12,-0.54,-2.69,0.67,-36.06,-43.38,50.19,2.16,-2.92,0.38,-9.13,-61.25,33.5,0.35,-0.22,0.47,-24.5,-33.81,44.94,0.17,0.87,-0.54,27.0,-16.75,56.19,-1.2,2.06,-1.12,-22.75,-21.5,35.88,noInteraction
-0.94,-2.89,4.62,198.31,67.94,183.37,-3.77,3.72,2.99,98.62,20.06,143.56,-2.62,-1.46,0.99,-2.0,-46.44,143.31,-1.14,-0.87,-0.21,-97.19,-68.0,140.31,-0.58,-0.88,-0.35,-121.5,-88.5,114.31,-0.22,-2.29,0.79,-125.5,-64.5,85.06,-1.76,-2.11,-0.94,-87.44,-56.25,105.0,-1.21,-2.34,-2.16,-40.75,-34.44,137.25,-2.44,-1.83,-2.54,-36.0,-19.75,127.12,-0.54,-2.69,0.67,-36.06,-43.38,50.19,2.16,-2.92,0.38,-9.13,-61.25,33.5,0.35,-0.22,0.47,-24.5,-33.81,44.94,0.17,0.87,-0.54,27.0,-16.75,56.19,-1.2,2.06,-1.12,-22.75,-21.5,35.88,-1.97,1.08,-0.2,-65.12,-24.06,23.94,noInteraction
-3.77,3.72,2.99,98.62,20.06,143.56,-2.62,-1.46,0.99,-2.0,-46.44,143.31,-1.14,-0.87,-0.21,-97.19,-68.0,140.31,-0.58,-0.88,-0.35,-121.5,-88.5,114.31,-0.22,-2.29,0.79,-125.5,-64.5,85.06,-1.76,-2.11,-0.94,-87.44,-56.25,105.0,-1.21,-2.34,-2.16,-40.75,-34.44,137.25,-2.44,-1.83,-2.54,-36.0,-19.75,127.12,-0.54,-2.69,0.67,-36.06,-43.38,50.19,2.16,-2.92,0.38,-9.13,-61.25,33.5,0.35,-0.22,0.47,-24.5,-33.81,44.94,0.17,0.87,-0.54,27.0,-16.75,56.19,-1.2,2.06,-1.12,-22.75,-21.5,35.88,-1.97,1.08,-0.2,-65.12,-24.06,23.94,-0.17,-4.44,-0.15,-91.25,6.06,18.31,noInteraction
-2.62,-1.46,0.99,-2.0,-46.44,143.31,-1.14,-0.87,-0.21,-97.19,-68.0,140.31,-0.58,-0.88,-0.35,-121.5,-88.5,114.31,-0.22,-2.29,0.79,-125.5,-64.5,85.06,-1.76,-2.11,-0.94,-87.44,-56.25,105.0,-1.21,-2.34,-2.16,-40.75,-34.44,137.25,-2.44,-1.83,-2.54,-36.0,-19.75,127.12,-0.54,-2.69,0.67,-36.06,-43.38,50.19,2.16,-2.92,0.38,-9.13,-61.25,33.5,0.35,-0.22,0.47,-24.5,-33.81,44.94,0.17,0.87,-0.54,27.0,-16.75,56.19,-1.2,2.06,-1.12,-22.75,-21.5,35.88,-1.97,1.08,-0.2,-65.12,-24.06,23.94,-0.17,-4.44,-0.15,-91.25,6.06,18.31,-0.88,0.9,1.6,64.87,17.06,1.0,noInteraction
-1.14,-0.87,-0.21,-97.19,-68.0,140.31,-0.58,-0.88,-0.35,-121.5,-88.5,114.31,-0.22,-2.29,0.79,-125.5,-64.5,85.06,-1.76,-2.11,-0.94,-87.44,-56.25,105.0,-1.21,-2.34,-2.16,-40.75,-34.44,137.25,-2.44,-1.83,-2.54,-36.0,-19.75,127.12,-0.54,-2.69,0.67,-36.06,-43.38,50.19,2.16,-2.92,0.38,-9.13,-61.25,33.5,0.35,-0.22,0.47,-24.5,-33.81,44.94,0.17,0.87,-0.54,27.0,-16.75,56.19,-1.2,2.06,-1.12,-22.75,-21.5,35.88,-1.97,1.08,-0.2,-65.12,-24.06,23.94,-0.17,-4.44,-0.15,-91.25,6.06,18.31,-0.88,0.9,1.6,64.87,17.06,1.0,-1.59,0.31,-0.13,-9.38,25.19,-13.25,noInteraction
-0.58,-0.88,-0.35,-121.5,-88.5,114.31,-0.22,-2.29,0.79,-125.5,-64.5,85.06,-1.76,-2.11,-0.94,-87.44,-56.25,105.0,-1.21,-2.34,-2.16,-40.75,-34.44,137.25,-2.44,-1.83,-2.54,-36.0,-19.75,127.12,-0.54,-2.69,0.67,-36.06,-43.38,50.19,2.16,-2.92,0.38,-9.13,-61.25,33.5,0.35,-0.22,0.47,-24.5,-33.81,44.94,0.17,0.87,-0.54,27.0,-16.75,56.19,-1.2,2.06,-1.12,-22.75,-21.5,35.88,-1.97,1.08,-0.2,-65.12,-24.06,23.94,-0.17,-4.44,-0.15,-91.25,6.06,18.31,-0.88,0.9,1.6,64.87,17.06,1.0,-1.59,0.31,-0.13,-9.38,25.19,-13.25,-0.42,1.11,-1.34,7.0,-0.5,-11.81,noInteraction
-0.22,-2.29,0.79,-125.5,-64.5,85.06,-1.76,-2.11,-0.94,-87.44,-56.25,105.0,-1.21,-2.34,-2.16,-40.75,-34.44,137.25,-2.44,-1.83,-2.54,-36.0,-19.75,127.12,-0.54,-2.69,0.67,-36.06,-43.38,50.19,2.16,-2.92,0.38,-9.13,-61.25,33.5,0.35,-0.22,0.47,-24.5,-33.81,44.94,0.17,0.87,-0.54,27.0,-16.75,56.19,-1.2,2.06,-1.12,-22.75,-21.5,35.88,-1.97,1.08,-0.2,-65.12,-24.06,23.94,-0.17,-4.44,-0.15,-91.25,6.06,18.31,-0.88,0.9,1.6,64.87,17.06,1.0,-1.59,0.31,-0.13,-9.38,25.19,-13.25,-0.42,1.11,-1.34,7.0,-0.5,-11.81,-1.57,0.05,-1.5,-8.81,-22.94,-1.12,noInteraction
-1.76,-2.11,-0.94,-87.44,-56.25,105.0,-1.21,-2.34,-2.16,-40.75,-34.44,137.25,-2.44,-1.83,-2.54,-36.0,-19.75,127.12,-0.54,-2.69,0.67,-36.06,-43.38,50.19,2.16,-2.92,0.38,-9.13,-61.25,33.5,0.35,-0.22,0.47,-24.5,-33.81,44.94,0.17,0.87,-0.54,27.0,-16.75,56.19,-1.2,2.06,-1.12,-22.75,-21.5,35.88,-1.97,1.08,-0.2,-65.12,-24.06,23.94,-0.17,-4.44,-0.15,-91.25,6.06,18.31,-0.88,0.9,1.6,64.87,17.06,1.0,-1.59,0.31,-0.13,-9.38,25.19,-13.25,-0.42,1.11,-1.34,7.0,-0.5,-11.81,-1.57,0.05,-1.5,-8.81,-22.94,-1.12,-1.55,-2.5,-1.07,12.31,-59.31,-7.81,noInteraction
-1.21,-2.34,-2.16,-40.75,-34.44,137.25,-2.44,-1.83,-2.54,-36.0,-19.75,127.12,-0.54,-2.69,0.67,-36.06,-43.38,50.19,2.16,-2.92,0.38,-9.13,-61.25,33.5,0.35,-0.22,0.47,-24.5,-33.81,44.94,0.17,0.87,-0.54,27.0,-16.75,56.19,-1.2,2.06,-1.12,-22.75,-21.5,35.88,-1.97,1.08,-0.2,-65.12,-24.06,23.94,-0.17,-4.44,-0.15,-91.25,6.06,18.31,-0.88,0.9,1.6,64.87,17.06,1.0,-1.59,0.31,-0.13,-9.38,25.19,-13.25,-0.42,1.11,-1.34,7.0,-0.5,-11.81,-1.57,0.05,-1.5,-8.81,-22.94,-1.12,-1.55,-2.5,-1.07,12.31,-59.31,-7.81,0.13,-3.91,-2.15,40.69,-69.37,-31.69,noInteraction
-2.44,-1.83,-2.54,-36.0,-19.75,127.12,-0.54,-2.69,0.67,-36.06,-43.38,50.19,2.16,-2.92,0.38,-9.13,-61.25,33.5,0.35,-0.22,0.47,-24.5,-33.81,44.94,0.17,0.87,-0.54,27.0,-16.75,56.19,-1.2,2.06,-1.12,-22.75,-21.5,35.88,-1.97,1.08,-0.2,-65.12,-24.06,23.94,-0.17,-4.44,-0.15,-91.25,6.06,18.31,-0.88,0.9,1.6,64.87,17.06,1.0,-1.59,0.31,-0.13,-9.38,25.19,-13.25,-0.42,1.11,-1.34,7.0,-0.5,-11.81,-1.57,0.05,-1.5,-8.81,-22.94,-1.12,-1.55,-2.5,-1.07,12.31,-59.31,-7.81,0.13,-3.91,-2.15,40.69,-69.37,-31.69,-0.75,2.28,-2.2,178.06,-81.25,-61.31,noInteraction
-0.54,-2.69,0.67,-36.06,-43.38,50.19,2.16,-2.92,0.38,-9.13,-61.25,33.5,0.35,-0.22,0.47,-24.5,-33.81,44.94,0.17,0.87,-0.54,27.0,-16.75,56.19,-1.2,2.06,-1.12,-22.75,-21.5,35.88,-1.97,1.08,-0.2,-65.12,-24.06,23.94,-0.17,-4.44,-0.15,-91.25,6.06,18.31,-0.88,0.9,1.6,64.87,17.06,1.0,-1.59,0.31,-0.13,-9.38,25.19,-13.25,-0.42,1.11,-1.34,7.0,-0.5,-11.81,-1.57,0.05,-1.5,-8.81,-22.94,-1.12,-1.55,-2.5,-1.07,12.31,-59.31,-7.81,0.13,-3.91,-2.15,40.69,-69.37,-31.69,-0.75,2.28,-2.2,178.06,-81.25,-61.31,-0.1,1.84,-2.9,185.88,-48.31,-84.25,noInteraction
2.16,-2.92,0.38,-9.13,-61.25,33.5,0.35,-0.22,0.47,-24.5,-33.81,44.94,0.17,0.87,-0.54,27.0,-16.75,56.19,-1.2,2.06,-1.12,-22.75,-21.5,35.88,-1.97,1.08,-0.2,-65.12,-24.06,23.94,-0.17,-4.44,-0.15,-91.25,6.06,18.31,-0.88,0.9,1.6,64.87,17.06,1.0,-1.59,0.31,-0.13,-9.38,25.19,-13.25,-0.42,1.11,-1.34,7.0,-0.5,-11.81,-1.57,0.05,-1.5,-8.81,-22.94,-1.12,-1.55,-2.5,-1.07,12.31,-59.31,-7.81,0.13,-3.91,-2.15,40.69,-69.37,-31.69,-0.75,2.28,-2.2,178.06,-81.25,-61.31,-0.1,1.84,-2.9,185.88,-48.31,-84.25,-1.44,1.8,-2.23,187.06,40.94,-111.56,noInteraction
0.35,-0.22,0.47,-24.5,-33.81,44.94,0.17,0.87,-0.54,27.0,-16.75,56.19,-1.2,2.06,-1.12,-22.75,-21.5,35.88,-1.97,1.08,-0.2,-65.12,-24.06,23.94,-0.17,-4.44,-0.15,-91.25,6.06,18.31,-0.88,0.9,1.6,64.87,17.06,1.0,-1.59,0.31,-0.13,-9.38,25.19,-13.25,-0.42,1.11,-1.34,7.0,-0.5,-11.81,-1.57,0.05,-1.5,-8.81,-22.94,-1.12,-1.55,-2.5,-1.07,12.31,-59.31,-7.81,0.13,-3.91,-2.15,40.69,-69.37,-31.69,-0.75,2.28,-2.2,178.06,-81.25,-61.31,-0.1,1.84,-2.9,185.88,-48.31,-84.25,-1.44,1.8,-2.23,187.06,40.94,-111.56,-0.44,2.3,-0.55,191.12,103.87,-100.81,noInteraction
0.17,0.87,-0.54,27.0,-16.75,56.19,-1.2,2.06,-1.12,-22.75,-21.5,35.88,-1.97,1.08,-0.2,-65.12,-24.06,23.94,-0.17,-4.44,-0.15,-91.25,6.06,18.31,-0.88,0.9,1.6,64.87,17.06,1.0,-1.59,0.31,-0.13,-9.38,25.19,-13.25,-0.42,1.11,-1.34,7.0,-0.5,-11.81,-1.57,0.05,-1.5,-8.81,-22.94,-1.12,-1.55,-2.5,-1.07,12.31,-59.31,-7.81,0.13,-3.91,-2.15,40.69,-69.37,-31.69,-0.75,2.28,-2.2,178.06,-81.25,-61.31,-0.1,1.84,-2.9,185.88,-48.31,-84.25,-1.44,1.8,-2.23,187.06,40.94,-111.56,-0.44,2.3,-0.55,191.12,103.87,-100.81,-0.22,1.26,3.03,77.94,150.0,-102.75,noInteraction
-1.2,2.06,-1.12,-22.75,-21.5,35.88,-1.97,1.08,-0.2,-65.12,-24.06,23.94,-0.17,-4.44,-0.15,-91.25,6.06,18.31,-0.88,0.9,1.6,64.87,17.06,1.0,-1.59,0.31,-0.13,-9.38,25.19,-13.25,-0.42,1.11,-1.34,7.0,-0.5,-11.81,-1.57,0.05,-1.5,-8.81,-22.94,-1.12,-1.55,-2.5,-1.07,12.31,-59.31,-7.81,0.13,-3.91,-2.15,40.69,-69.37,-31.69,-0.75,2.28,-2.2,178.06,-81.25,-61.31,-0.1,1.84,-2.9,185.88,-48.31,-84.25,-1.44,1.8,-2.23,187.06,40.94,-111.56,-0.44,2.3,-0.55,191.12,103.87,-100.81,-0.22,1.26,3.03,77.94,150.0,-102.75,-1.12,3.79,4.99,140.69,49.13,-20.44,noInteraction
-1.97,1.08,-0.2,-65.12,-24.06,23.94,-0.17,-4.44,-0.15,-91.25,6.06,18.31,-0.88,0.9,1.6,64.87,17.06,1.0,-1.59,0.31,-0.13,-9.38,25.19,-13.25,-0.42,1.11,-1.34,7.0,-0.5,-11.81,-1.57,0.05,-1.5,-8.81,-22.94,-1.12,-1.55,-2.5,-1.07,12.31,-59.31,-7.81,0.13,-3.91,-2.15,40.69,-69.37,-31.69,-0.75,2.28,-2.2,178.06,-81.25,-61.31,-0.1,1.84,-2.9,185.88,-48.31,-84.25,-1.44,1.8,-2.23,187.06,40.94,-111.56,-0.44,2.3,-0.55,191.12,103.87,-100.81,-0.22,1.26,3.03,77.94,150.0,-102.75,-1.12,3.79,4.99,140.69,49.13,-20.44,0.58,0.87,-0.23,73.12,-35.63,49.75,noInteraction
-0.17,-4.44,-0.15,-91.25,6.06,18.31,-0.88,0.9,1.6,64.87,17.06,1.0,-1.59,0.31,-0.13,-9.38,25.19,-13.25,-0.42,1.11,-1.34,7.0,-0.5,-11.81,-1.57,0.05,-1.5,-8.81,-22.94,-1.12,-1.55,-2.5,-1.07,12.31,-59.31,-7.81,0.13,-3.91,-2.15,40.69,-69.37,-31.69,-0.75,2.28,-2.2,178.06,-81.25,-61.31,-0.1,1.84,-2.9,185.88,-48.31,-84.25,-1.44,1.8,-2.23,187.06,40.94,-111.56,-0.44,2.3,-0.55,191.12,103.87,-100.81,-0.22,1.26,3.03,77.94,150.0,-102.75,-1.12,3.79,4.99,140.69,49.13,-20.44,0.58,0.87,-0.23,73.12,-35.63,49.75,1.44,0.55,-0.72,49.44,-22.62,119.44,noInteraction
-0.88,0.9,1.6,64.87,17.06,1.0,-1.59,0.31,-0.13,-9.38,25.19,-13.25,-0.42,1.11,-1.34,7.0,-0.5,-11.81,-1.57,0.05,-1.5,-8.81,-22.94,-1.12,-1.55,-2.5,-1.07,12.31,-59.31,-7.81,0.13,-3.91,-2.15,40.69,-69.37,-31.69,-0.75,2.28,-2.2,178.06,-81.25,-61.31,-0.1,1.84,-2.9,185.88,-48.31,-84.25,-1.44,1.8,-2.23,187.06,40.94,-111.56,-0.44,2.3,-0.55,191.12,103.87,-100.81,-0.22,1.26,3.03,77.94,150.0,-102.75,-1.12,3.79,4.99,140.69,49.13,-20.44,0.58,0.87,-0.23,73.12,-35.63,49.75,1.44,0.55,-0.72,49.44,-22.62,119.44,-0.51,0.2,-0.38,44.81,14.81,154.38,noInteraction
